tD,tR_over_tD,time,samples,dt,odd_mean,odd_stderr,even_mean,even_stderr,max_bond_dimension,mean_cumulative_jumps
0.99,1.0101010101,6.1,32,0.025,0.02289551727585879,0.001224065669182982,0.02708049467883884,0.002456426092240888,100,0
0.99,1.0101010101,6.2,32,0.025,0.02252357744462427,0.001200472300334209,0.02682018778679552,0.002450111220695909,100,0
0.99,1.0101010101,6.3,32,0.025,0.0222537568593518,0.001192951061965779,0.02628426571607307,0.002439421074431779,100,0.125
0.99,1.0101010101,6.4,32,0.025,0.02184125602705082,0.001164056072432332,0.02615230276759065,0.00244650363508338,100,0.1875
0.99,1.0101010101,6.5,32,0.025,0.02117174819024498,0.001267878732091269,0.0263485788073118,0.002496608888034614,100,0.25
0.99,1.0101010101,6.6,32,0.025,0.0210301802841093,0.00121721673911881,0.02613108976583199,0.002475950163868659,100,0.25
0.99,1.0101010101,6.7,32,0.025,0.0201863761143257,0.00123083724754574,0.02702729864106986,0.002692038974433681,100,0.34375
0.99,1.0101010101,6.8,32,0.025,0.0198684193385984,0.001186525635755944,0.02671819395919251,0.002652686332041729,100,0.375
0.99,1.0101010101,6.9,32,0.025,0.01872582395823692,0.001246962013256378,0.02548756448708207,0.002630512257405782,100,0.46875
0.99,1.0101010101,7,32,0.025,0.0186786958988737,0.001364923437245024,0.02490896499957633,0.002605504676151475,100,0.59375
0.99,1.0101010101,7.1,32,0.025,0.01861431240417759,0.001297495669341086,0.02465335367475312,0.002526116508574553,100,0.59375
0.99,1.0101010101,7.2,32,0.025,0.01852994160111899,0.001239006559515909,0.02431971255120834,0.002477351623183369,100,0.625
0.99,1.0101010101,7.3,32,0.025,0.01858172799126683,0.001252868902376047,0.02386212728663798,0.002367862527023304,100,0.65625
0.99,1.0101010101,7.4,32,0.025,0.01852402875495707,0.001213561658211999,0.02347903977892841,0.002300096528067911,100,0.6875
0.99,1.0101010101,7.5,32,0.025,0.01845689378700498,0.00119117244777751,0.02318506649713368,0.002229194514928496,100,0.71875
0.99,1.0101010101,7.6,32,0.025,0.01808950722970699,0.001218729564449279,0.02271762110629975,0.002191607589105715,100,0.75
0.99,1.0101010101,7.7,32,0.025,0.01802459380249653,0.001212547225113159,0.02237916802551509,0.00215452549725881,100,0.75
0.99,1.0101010101,7.8,32,0.025,0.01715518380549591,0.001279492742389711,0.02252270087724566,0.002200740828340788,100,0.8125
0.99,1.0101010101,7.9,32,0.025,0.01706370997483675,0.001280351074377062,0.02213048704897182,0.002168495668883263,100,0.8125
0.99,1.0101010101,8,32,0.025,0.01661256805378637,0.001296811937629997,0.02197294865688629,0.00215098341373369,100,0.875
0.99,1.0101010101,6,64,0.025,0.02250330479665194,0.001049637972499733,0.02721404442150922,0.00161677392798916,100,0
0.99,1.0101010101,6.1,64,0.025,0.02187616972857418,0.00103401274389525,0.02614696412649826,0.001614637645856955,100,0.03125
0.99,1.0101010101,6.2,64,0.025,0.0216548807718794,0.0009896581997645348,0.02592042665393549,0.001605055154405846,100,0.046875
0.99,1.0101010101,6.3,64,0.025,0.02124040917080875,0.0009267362305533701,0.02546783399885092,0.001614813335080577,100,0.171875
0.99,1.0101010101,6.4,64,0.025,0.02099254589634782,0.0008691419425200462,0.02499846574231103,0.001590713084374562,100,0.21875
0.99,1.0101010101,6.5,64,0.025,0.02047281293376048,0.0008978303062118886,0.02503895260839385,0.001590356811314024,100,0.28125
0.99,1.0101010101,6.6,64,0.025,0.02031688047411401,0.0008647772016541532,0.02473688148063687,0.001560411565617316,100,0.28125
0.99,1.0101010101,6.7,64,0.025,0.01981907975309012,0.0008553711426960305,0.02506104562969523,0.001646852953138389,100,0.34375
0.99,1.0101010101,6.8,64,0.025,0.01947249023745646,0.0008832660928453001,0.02469374249147194,0.001625119630995277,100,0.390625
0.99,1.0101010101,6.9,64,0.025,0.01901811102139781,0.0009188554241675882,0.02408049192941114,0.001586827506900984,100,0.453125
0.99,1.0101010101,7,64,0.025,0.01884883369075007,0.0009642320970184105,0.02342859039028438,0.001590337230722265,100,0.546875
0.99,1.0101010101,7.1,64,0.025,0.0181806615542079,0.0009899227741102514,0.02266466920300483,0.001522496676236357,100,0.609375
0.99,1.0101010101,7.2,64,0.025,0.01762551756080039,0.0009875524138765325,0.02238552771575041,0.001496438369367158,100,0.671875
0.99,1.0101010101,7.3,64,0.025,0.01756315325070844,0.0009875145370709755,0.02209652351026515,0.00143261955647717,100,0.6875
0.99,1.0101010101,7.4,64,0.025,0.01755435206312136,0.0009668392279323117,0.0219512148239304,0.001377801819768208,100,0.75
0.99,1.0101010101,7.5,64,0.025,0.01744047417462806,0.0009472694931604599,0.02169370226498821,0.001325373770315155,100,0.765625
0.99,1.0101010101,7.6,64,0.025,0.01715889719722679,0.0009382188425556884,0.02132552622689949,0.001290524959362997,100,0.78125
0.99,1.0101010101,7.7,64,0.025,0.01715492754935775,0.0009310901461772231,0.02095768770339328,0.001263046962775155,100,0.8125
0.99,1.0101010101,7.8,64,0.025,0.01660600627705124,0.0009277588166147053,0.02074077912872321,0.001308072922315197,100,0.875
0.99,1.0101010101,7.9,64,0.025,0.0165257623173059,0.0009045267133311508,0.02039185919933074,0.001293583068897497,100,0.875
0.99,1.0101010101,8,64,0.025,0.01629381616087644,0.0008885825830816871,0.02013621423613463,0.00128980525879941,100,0.9375
1,1,6,4,0.025,0.01921437477916032,0.001960530550267623,0.02578354040701489,0.00154824797755465,100,0
1,1,6.1,4,0.025,0.01889814896932084,0.00206106401946748,0.02520287402071769,0.001244291046720407,100,0
1,1,6.2,4,0.025,0.01810253846868288,0.002917246262194638,0.02440041717607621,0.001053176886490997,100,0
1,1,6.3,4,0.025,0.01792331941626396,0.003230280138591315,0.02338311928224557,0.001061393391094041,100,0
1,1,6.4,4,0.025,0.0186973512454034,0.002536657552340226,0.02222578707879855,0.001228952851745676,100,0
1,1,6.5,4,0.025,0.01985469733980219,0.001461063427217327,0.02107085852328807,0.001471412604496082,100,0
1,1,6.6,4,0.025,0.02067676269576346,0.0007938214171794922,0.02005611141979154,0.001705767003333769,100,0
1,1,6.7,4,0.025,0.02099585887534464,0.0006339426282085144,0.01922183317530056,0.001883447650804998,100,0
1,1,6.8,4,0.025,0.02111936499329234,0.0006239518048043465,0.01851931486839795,0.002023991709234705,100,0
1,1,6.9,4,0.025,0.02067035117403061,0.0006806887066624096,0.01874221809547798,0.002167821620127429,100,0.25
1,1,7,4,0.025,0.02110478522292199,0.001265805040640027,0.01810396661073066,0.00230608870506542,100,0.25
1,1,7.1,4,0.025,0.02155191945940888,0.001813100749258974,0.01765939259759368,0.002378615425213065,100,0.25
1,1,7.2,4,0.025,0.02178724710674712,0.002154735647596426,0.01752045059276311,0.002329484868386529,100,0.25
1,1,7.3,4,0.025,0.02169053170337707,0.00223971658880585,0.01765280411674697,0.002168931639366162,100,0.25
1,1,7.4,4,0.025,0.02130737362717062,0.002122580676099622,0.01788335556583445,0.001948331181149048,100,0.25
1,1,7.5,4,0.025,0.02080904419811039,0.001937576988944176,0.01804776429724367,0.00170935043606833,100,0.25
1,1,7.6,4,0.025,0.02038004849580361,0.001826192322874876,0.01808839895538631,0.001465494194531267,100,0.25
1,1,7.7,4,0.025,0.02009552027438339,0.001842718928452581,0.01804393177981509,0.001226867141340334,100,0.25
1,1,7.8,4,0.025,0.01990297267144758,0.001934817848344428,0.01797384676604327,0.001036629565193512,100,0.25
1,1,7.9,4,0.025,0.019705661411756,0.002027254896811449,0.01788307868962561,0.0009640582130521535,100,0.25
1,1,8,4,0.025,0.01946315305966991,0.002122983452937962,0.01772409818945272,0.001023195484955404,100,0.25
1,1,6,8,0.025,0.0246480020265763,0.003099993361325356,0.02316066358506587,0.001488430373031054,100,0
1,1,6.1,8,0.025,0.02422081207349112,0.002905362570633643,0.0230993652355473,0.001360935408234494,100,0
1,1,6.2,8,0.025,0.02357436754679262,0.002973268390169806,0.02290897290071782,0.001248394130073443,100,0
1,1,6.3,8,0.025,0.02329578686589375,0.00293750305619391,0.02257005694607715,0.001168598138925465,100,0
1,1,6.4,8,0.025,0.02248312571691497,0.002288353422342397,0.02280351319272714,0.001734335523787124,100,0.125
1,1,6.5,8,0.025,0.02056869742150292,0.003068436043452603,0.02293061134117667,0.002359248419241457,100,0.25
