time,samples,odd_slope,odd_slope_stderr,even_slope,even_slope_stderr
4,4,-0.5437238665487952,0.2518081907350484,0.7752583203146625,0.2284894056274368
4.1,4,-0.5105521440769677,0.2357101159628059,0.7464657446107519,0.2301331167650341
4.2,4,-0.4812780943273995,0.224028391323607,0.7131828953297914,0.2308602723473009
4.3,4,-0.4541629551990461,0.2166563782995106,0.6770637526675763,0.2309030803723348
4.4,4,-0.4279024456470925,0.2125122920700651,0.6383921895582784,0.2305229662019494
4.5,4,-0.4035750088913468,0.210287922612688,0.5972196313271234,0.2299864201612845
4.6,4,-0.3844988998101714,0.2089587805029,0.5549522653086807,0.2293266857607581
4.7,4,-0.3737291762317111,0.2079849976802894,0.5141230103062255,0.2286203911510872
4.8,4,-0.3706914094664124,0.2073221531494749,0.4772572896584178,0.2281546927793078
4.9,4,-0.3711330320060497,0.2071238301385186,0.4462217610844744,0.2279470768840478
5,4,-0.3707816468967259,0.2072493564434447,0.4218839967893423,0.2276570799199863
5.1,4,-0.369289913986492,0.207159149786405,0.4035673370629954,0.2269722562309067
5.2,4,-0.3696820477452387,0.2065072987570856,0.3900264490597531,0.2258606607685388
5.3,4,-0.3734314984097823,0.2056823347028215,0.380565827011323,0.2245328823768335
5.4,4,-0.3713736374883852,0.2088969069001724,0.3328140304570411,0.2414897403705875
5.5,4,-0.3718192938767608,0.2103956412553679,0.330641836796805,0.2407889640746587
5.6,4,-0.3719733716615378,0.2105435113507191,0.3314709529427061,0.2406861502900812
5.7,4,-0.1448700010453535,0.09587660535473991,0.311872323295115,0.2216066274825332
5.8,4,-0.1602773931397699,0.08827319142378079,0.3142589565875301,0.2198570722408865
5.9,4,-0.1881334312900875,0.0821534038156819,0.3141764401958533,0.2141545655619196
6,4,-0.1993209344305216,0.08113229480392779,0.3114315836438724,0.2052636308945631
4,8,-0.5735827397103853,0.1500355920050604,0.6907060436829049,0.1470370245146186
4.1,8,-0.5460691392265105,0.1482765485367554,0.6673035900227385,0.1491404432639958
4.2,8,-0.5272782242824268,0.1456450669194134,0.6423420772667853,0.1497584646057947
