time,samples,odd_slope,odd_slope_stderr,even_slope,even_slope_stderr
10,4,-0.1053699162831065,0.157316096215997,0.1616200558722485,0.06977161635146725
10.1,4,-0.09178078515343926,0.1467352159984784,0.1389035588179824,0.06153563320365588
10.2,4,-0.07985445069900904,0.1347604877586136,0.1184494944023245,0.05747956277753319
10.3,4,-0.06889808672338439,0.1220807244588141,0.1021919518059976,0.05515042235670933
10.4,4,-0.05798897718697756,0.1099206443661557,0.09171126349828743,0.05260654559815975
10.5,4,-0.04741996415870303,0.09894992140283705,0.08541846928772646,0.05071315336632438
10.6,4,-0.03332482306390402,0.08930625656554156,0.07384727904824573,0.05197946867010451
10.7,4,-0.02609176385509764,0.07871854169675924,0.06578199357380535,0.05495308099660305
10.8,4,-0.01817858130586162,0.06780151660759896,0.05748282723871311,0.05696872431883159
10.9,4,-0.00908657667104064,0.05755441774205842,0.05245620955270495,0.05483363282883867
11,4,-0.0003899156983619111,0.04901524873807875,0.05240769404930042,0.04910373478452641
11.1,4,0.005784767245595723,0.04213142141647054,0.05540194742971898,0.04305282325600342
11.2,4,0.009545852074383342,0.03591196575313262,0.05755391425884913,0.03898343319772479
11.3,4,0.09415619347756829,0.105326571673908,0.0632643015385253,0.04088358435341295
11.4,4,0.09542649289628077,0.1000864795493139,0.06254483891470379,0.03839877472204536
11.5,4,0.09492224656820594,0.09477203334187569,0.06323236015267222,0.03503845563459246
11.6,4,0.09109342583360615,0.08736451699647016,0.06565367082814284,0.03105986542532134
11.7,4,0.08527365774192501,0.07828086660652414,0.068201441281246,0.02761138065873204
11.8,4,0.07933657379012339,0.07029403044144496,0.06858057421273446,0.02521503388108903
11.9,4,0.07343865708506625,0.06513463627119656,0.06631381103588209,0.02394895107439188
12,4,0.05901884692789893,0.06536501518941164,0.05929926825468221,0.02455562706682787
10,8,-0.03193825331947728,0.08425133401269815,0.1209282303137946,0.04067597425145524
10.1,8,-0.02567087146342797,0.07894534233996904,0.1055229304857108,0.03656185115512819
10.2,8,-0.01625200686652277,0.07507801288323707,0.08071524858427159,0.03441689979711608
10.3,8,-0.01291981826673307,0.06880950775350041,0.0692159686627187,0.03190797801074505
10.4,8,-0.01963160322610105,0.05878032411265672,0.0759983649268977,0.03016942243889833
10.5,8,-0.01261808199968167,0.0539456712629995,0.06825619538702651,0.02829079738698897
10.6,8,-0.004165310844960121,0.04926248694916699,0.05695395413511546,0.02834060151720696
10.7,8,0.0002908096248011669,0.0443332905776118,0.0471436206988139,0.02990754769845963
10.8,8,0.004443516799356281,0.03923479144621522,0.0376334712540488,0.03071827433296912
10.9,8,0.008581526662966856,0.03433773977351608,0.03069875325227463,0.0295242178929867
11,8,0.01191887107747376,0.02991606273939723,0.0245728913339164,0.02753136002006418
11.1,8,0.01301658208974158,0.02611513898845524,0.02239045117141372,0.02582190921228973
11.2,8,0.01291245790009106,0.0227232790298061,0.0217268429821042,0.02508798649776839
11.3,8,0.05324248945487085,0.05295249977743095,0.02438132170872607,0.02631174907816884
11.4,8,0.05200240780742794,0.05054812875992118,0.02497824685253486,0.02494441215360012
11.5,8,0.05017455124339418,0.04803749861937993,0.02681132183397289,0.02347538143269429
11.6,8,0.04706120785916708,0.04446066538957655,0.02953882871267666,0.02240286553449512
11.7,8,0.04350204432249058,0.04005486759323622,0.03239708326828718,0.02178399596371942
11.8,8,0.040391441738012,0.03610108609099413,0.03433467494440076,0.02101101332422672
11.9,8,0.03740997327600415,0.03336976880660193,0.03480460238910059,0.01995978211148136
12,8,0.02807533317895149,0.03261869941248033,0.03136592334395167,0.01938006765180774
10,16,-0.09349786321735282,0.06628402697562835,0.1202569470926177,0.0571487650056445
10.1,16,-0.08580602034820974,0.06303244332209906,0.1104784681468338,0.05474687633873159
10.2,16,-0.07587184908394798,0.06029096111020363,0.09890411863332574,0.05245649989273746
10.3,16,-0.06852851034099217,0.05653038770161695,0.0932401768955045,0.05015891993830595
