time,samples,odd_slope,odd_slope_stderr,even_slope,even_slope_stderr
3.7,8,-0.632757881718462,0.171825374226261,0.7168694507893496,0.1481111693935412
3.8,8,-0.6203779563403014,0.1617062446817745,0.7151841977490181,0.1466309156237224
3.9,8,-0.6011210376950892,0.1539867600330998,0.7075458822386765,0.1457761196185979
4,8,-0.5735827397103851,0.1500355920050604,0.6907060436829052,0.1470370245146186
0,16,-0.9565283969804188,0,0.9714583645084374,5.73316704659901e-17
0.1,16,-0.9524808129053527,0.001832898704633691,0.969562812123011,0.0003985487855033414
0.2,16,-0.9503101530277659,0.001823101727927712,0.9672796874864787,0.0003979192706902099
0.3,16,-0.9481810335024917,0.001816881830823382,0.9650219512526957,0.000399658276722642
0.4,16,-0.9460661917780812,0.001814414997929698,0.9628069749212392,0.0004027275747038664
0.5,16,-0.9418058103462503,0.002755372589751474,0.9610445592095347,0.0005561581137283015
0.6,16,-0.9398503745800958,0.002745695857709795,0.9589573451639082,0.0005560861272410338
0.7,16,-0.8876098865538217,0.05706615767941401,0.9016674825545204,0.05864240636532888
0.8,16,-0.8870796869034421,0.05631057143761532,0.9032844543436019,0.05520920085081028
0.9,16,-0.888296662443759,0.05435911914622744,0.9080741191953643,0.04870059199809039
1,16,-0.8949283969425046,0.05183106840588803,0.9134305738676868,0.04608146147670627
1.1,16,-0.8978720726189277,0.04885728152760913,0.9090520478096065,0.04899435427594642
1.2,16,-0.9006021076506233,0.04619987269087916,0.9031198961574798,0.05367087097712413
1.3,16,-0.9027400425497509,0.04424984187970109,0.9012617074609252,0.05450117542999169
1.4,16,-0.9041657002487621,0.0431250745335044,0.9048595057026532,0.05022388903334857
1.5,16,-0.9046908887931507,0.04269897190340893,0.910368415435706,0.04432244259591232
1.6,16,-0.9040103553945742,0.0428669746388878,0.9138745346643837,0.04062026994661734
1.7,16,-0.8927662495858114,0.04497898491857435,0.9065462821346687,0.03973756798549718
1.8,16,-0.8946020286654062,0.04694774680088638,0.908183437792627,0.03963636733952335
1.9,16,-0.891192699641398,0.04846228483874601,0.909618199513906,0.03833658264919817
2,16,-0.8878219537352544,0.04935732466840349,0.9120326025298536,0.03624361067765464
2.1,16,-0.8846521541127887,0.04941067677419769,0.9138270464215706,0.03481708824349596
2.2,16,-0.8809256020407373,0.0491322331963566,0.9136904205243277,0.03497380867384872
