tD,tR_over_tD,time,samples,dt,odd_mean,odd_stderr,even_mean,even_stderr,max_bond_dimension,mean_cumulative_jumps
0.98,1.02040816327,4,4,0.025,0.02817692628408876,0.003839824123714331,0.05649222706186842,0.006694969239254801,100,0
0.98,1.02040816327,4.1,4,0.025,0.02767600727914978,0.00335151770891726,0.05505339879995381,0.006719293807043832,100,0
0.98,1.02040816327,4.2,4,0.025,0.02711423913254187,0.003000444962021826,0.05331560443111685,0.006829587337994632,100,0
0.98,1.02040816327,4.3,4,0.025,0.02632263543578128,0.002616369238710419,0.05135685212155315,0.007014335495017794,100,0
0.98,1.02040816327,4.4,4,0.025,0.025378410369449,0.002264904319139995,0.04932250968249533,0.007147008474413594,100,0
0.98,1.02040816327,4.5,4,0.025,0.02446462672236366,0.002176434046710039,0.04730721813007199,0.007156902915216814,100,0
0.98,1.02040816327,4.6,4,0.025,0.02371649116515318,0.002391949795385994,0.04531442758956676,0.007117155377881858,100,0
0.98,1.02040816327,4.7,4,0.025,0.02314539558334582,0.002680319648846029,0.04334768538622571,0.007146369203506015,100,0
0.98,1.02040816327,4.8,4,0.025,0.02268391505236667,0.002841236131911127,0.04148607661517239,0.007286878101119349,100,0
0.98,1.02040816327,4.9,4,0.025,0.0222517563386207,0.002836465879903259,0.03985163535365356,0.007498060161586172,100,0
0.98,1.02040816327,5,4,0.025,0.02180469205312775,0.002745683022020363,0.03851362163206205,0.007724891559981456,100,0
0.98,1.02040816327,5.1,4,0.025,0.02137484332189312,0.002657260843811127,0.03742999341481809,0.007945829240529195,100,0
0.98,1.02040816327,5.2,4,0.025,0.02104272218228129,0.002589357276922158,0.03650726307802066,0.008163937423210116,100,0
0.98,1.02040816327,5.3,4,0.025,0.02086350942447025,0.002516382287692156,0.03569805267570162,0.008379127118636148,100,0
0.98,1.02040816327,5.4,4,0.025,0.01702882608912082,0.004360931961229841,0.03569342341597349,0.008329692231660437,100,0.25
0.98,1.02040816327,5.5,4,0.025,0.01717256127232007,0.004260483990516417,0.03535824843156943,0.00845476449507202,100,0.25
0.98,1.02040816327,5.6,4,0.025,0.0173743731955031,0.003992203958514203,0.03522575839534687,0.008544592332208114,100,0.25
0.98,1.02040816327,5.7,4,0.025,0.01313234664649839,0.004436784049795701,0.03314023274709244,0.006600289094381526,100,0.5
0.98,1.02040816327,5.8,4,0.025,0.01384847794729828,0.003938620255598186,0.03313319105755062,0.006574736367888266,100,0.5
0.98,1.02040816327,5.9,4,0.025,0.01505419522476003,0.003202463163684242,0.03293772043729457,0.006326078893766847,100,0.5
0.98,1.02040816327,6,4,0.025,0.01588273707185258,0.002769835292478234,0.0325153458930986,0.005924342201699168,100,0.5
0.98,1.02040816327,4,8,0.025,0.02179524163645116,0.003423298288872372,0.04736226067361936,0.007494241642496961,100,0
0.98,1.02040816327,4.1,8,0.025,0.02129837293673204,0.003393673406718583,0.04613745878881631,0.007603130190168481,100,0
0.98,1.02040816327,4.2,8,0.025,0.02097795545836636,0.00325623360278064,0.04485352478568384,0.007600280966945839,100,0
0.98,1.02040816327,4.3,8,0.025,0.02078676011649604,0.002911658313720702,0.04467928335679656,0.007204885610411833,100,0.125
0.98,1.02040816327,4.4,8,0.025,0.02083278377307646,0.002493102173890143,0.04347891612683322,0.006980250278126859,100,0.25
0.98,1.02040816327,4.5,8,0.025,0.02117762165860837,0.002339434754902353,0.04396734526257975,0.007692879676413593,100,0.375
0.98,1.02040816327,4.6,8,0.025,0.02092917521747185,0.002244416661816651,0.04236004326482296,0.007571077197129935,100,0.375
0.98,1.02040816327,4.7,8,0.025,0.02081605572105184,0.002203245497012368,0.0404608795467316,0.007274122175207606,100,0.375
0.98,1.02040816327,4.8,8,0.025,0.02088776402460655,0.002135073464212079,0.03843848541621228,0.006815186246112093,100,0.375
0.98,1.02040816327,4.9,8,0.025,0.02105374895622833,0.002057774146963238,0.03642294550245811,0.006294804563343955,100,0.375
0.98,1.02040816327,5,8,0.025,0.02117718694004409,0.002024704977878855,0.03452646908489323,0.00582418023703124,100,0.375
0.98,1.02040816327,5.1,8,0.025,0.02121900755154266,0.002039154685585765,0.03285161683379405,0.005459177771973057,100,0.375
0.98,1.02040816327,5.2,8,0.025,0.02125046868478163,0.002061246269464086,0.03147879094281486,0.005200450180996928,100,0.375
0.98,1.02040816327,5.3,8,0.025,0.02134818340250677,0.002056286226433255,0.03046289485709472,0.005024546231297034,100,0.375
0.98,1.02040816327,5.4,8,0.025,0.0196194148885359,0.002786178063972314,0.0301582225376377,0.004863620830894514,100,0.5
0.98,1.02040816327,5.5,8,0.025,0.01985937358773633,0.002725175351150559,0.0299475088754356,0.004765376520613927,100,0.5
0.98,1.02040816327,5.6,8,0.025,0.02013363126888571,0.002592086423183088,0.03060522489220245,0.004684303646544739,100,0.625
0.98,1.02040816327,5.7,8,0.025,0.0181832860231854,0.003135353502807335,0.02975312963723781,0.003676027959972746,100,0.75
0.98,1.02040816327,5.8,8,0.025,0.01866768953841446,0.002912373346510028,0.02987425054956849,0.003562815653132084,100,0.75
0.98,1.02040816327,5.9,8,0.025,0.01933915259240147,0.002582381517425913,0.02990812025822306,0.003404640888201983,100,0.75
0.98,1.02040816327,6,8,0.025,0.0197487480248363,0.002383207132023731,0.02993511978065039,0.00324613526785892,100,0.75
0.98,1.02040816327,4,16,0.025,0.02168594109363096,0.001731262664707808,0.04643942091984798,0.004696535875499023,100,0
0.98,1.02040816327,4.1,16,0.025,0.02166375524726208,0.001741085471383598,0.04576407747327395,0.004692733853769055,100,0
